id,rueckkopplung_teilnehmer_id,ue_id,ue_zuweisung_teilnehmer_id,teilnehmer_id,gruppe_id,zeitpunkt,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,sum_kognition,sum_sozial,sum_affektiv,sum_motivation,sum_methodik,sum_performanz,sum_regulation,emotion_ids,emotion_valenz,emotion_aktivierung,emotion_anzahl,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,drift_norm,d_semantisch_delta,dominanzwechsel,stabilitaet,transition_marker,vector_7d,h_T,h_T_berechnet,dichteklasse,zeitpunkt_iso,kognition,sozial,affektiv,motivation,methodik,performanz,regulation,datum
248,231,72,242,20,2,2025-11-24 17:10:00,0.44704430066119,0.3371009392676,0.35637946223123,0.36191504679295,0.40691921906094,0.40055897277524,0.32014806795987,1.032996177122,0.77894736842105,0.82349472198876,0.83628593234966,0.94027817168391,0.92558139534884,0.73977395489977,"27,23",0.575,0.6,2,kognition,1.032996177122,1,2.3107244072838,0.58936881284735,0.41924174797867,1,0.62563100987609,Perturbativ,"{'kognition': 0.44704430066119, 'sozial': 0.3371009392676, 'affektiv': 0.35637946223123, 'motivation': 0.36191504679295, 'methodik': 0.40691921906094, 'performanz': 0.40055897277524, 'regulation': 0.32014806795987}",2.3107244072838,0.9999999995672364,Verdichtung / hohe Dichte,2025-11-24T17:10:00,0.44704430066119,0.3371009392676,0.35637946223123,0.36191504679295,0.40691921906094,0.40055897277524,0.32014806795987,2025-11-24
264,229,72,241,21,2,2025-11-24 17:10:00,0.21793451536433,0.37081938860124,0.4450044712011,0.43833477227871,0.43773171889416,0.27272565296425,0.39855091981633,0.49787234042553,0.84713849281483,1.0166146340167,1.0013776780583,1.0,0.62304293061794,0.9104912954976,"1,7",0.85,0.575,2,affektiv,1.0166146340167,1,2.2845043125697,0.35539784682888,-0.032890479533981,1,0.71870626909665,Transformativ,"{'kognition': 0.21793451536433, 'sozial': 0.37081938860124, 'affektiv': 0.4450044712011, 'motivation': 0.43833477227871, 'methodik': 0.43773171889416, 'performanz': 0.27272565296425, 'regulation': 0.39855091981633}",2.2845043125697,0.9999999995622686,Verdichtung / hohe Dichte,2025-11-24T17:10:00,0.21793451536433,0.37081938860124,0.4450044712011,0.43833477227871,0.43773171889416,0.27272565296425,0.39855091981633,2025-11-24
292,232,72,243,23,2,2025-11-24 17:10:00,0.35735397330865,0.3623772557056,0.43139372441313,0.37729853157185,0.36786782018599,0.37118769638343,0.37338866453129,0.68510638297872,0.69473684210526,0.82705277189441,0.72334338380256,0.70526315789474,0.71162790697674,0.71584752516895,2,0.7,0.3,1,affektiv,0.82705277189441,1,1.9171645869168,0.26706781438365,-0.079057154219846,1,0.78801931020547,Koordinativ,"{'kognition': 0.35735397330865, 'sozial': 0.3623772557056, 'affektiv': 0.43139372441313, 'motivation': 0.37729853157185, 'methodik': 0.36786782018599, 'performanz': 0.37118769638343, 'regulation': 0.37338866453129}",1.9171645869168,0.9999999994783982,mittlere Dichte,2025-11-24T17:10:00,0.35735397330865,0.3623772557056,0.43139372441313,0.37729853157185,0.36786782018599,0.37118769638343,0.37338866453129,2025-11-24
195,289,87,0,16,2,2025-12-08 17:10:00,0.37167189855174,0.37582271240778,0.403037150946,0.39907307533569,0.36985773165661,0.37051083173886,0.35333554212012,1.007871228899,1.0191270862246,1.0929251046386,1.0821756297056,1.0029517108371,1.0047227373394,0.95814810976549,"1,23,13,7,12",0.83,0.58,5,affektiv,1.0929251046386,1,2.7117229805498,0.15321272107875,0.034751877293064,0,0.86568746256992,Koordinativ,"{'kognition': 0.37167189855174, 'sozial': 0.37582271240778, 'affektiv': 0.403037150946, 'motivation': 0.39907307533569, 'methodik': 0.36985773165661, 'performanz': 0.37051083173886, 'regulation': 0.35333554212012}",2.7117229805498,0.9999999996312319,Verdichtung / hohe Dichte,2025-12-08T17:10:00,0.37167189855174,0.37582271240778,0.403037150946,0.39907307533569,0.36985773165661,0.37051083173886,0.35333554212012,2025-12-08
251,287,87,285,20,2,2025-12-08 17:10:00,0.32881615352814,0.40215331337854,0.38428169188148,0.35167544809849,0.48301079802973,0.30976674138617,0.35993019336001,0.63689759344089,0.77894736842105,0.74433108634297,0.68117470556997,0.93556357122455,0.6,0.69716366272769,"23,2",0.725,0.45,2,methodik,0.93556357122455,1,1.9369413159247,0.36941945808756,-0.31018073773744,0,0.72466471248094,Transformativ,"{'kognition': 0.32881615352814, 'sozial': 0.40215331337854, 'affektiv': 0.38428169188148, 'motivation': 0.35167544809849, 'methodik': 0.48301079802973, 'performanz': 0.30976674138617, 'regulation': 0.35993019336001}",1.9369413159247,0.9999999994837215,mittlere Dichte,2025-12-08T17:10:00,0.32881615352814,0.40215331337854,0.38428169188148,0.35167544809849,0.48301079802973,0.30976674138617,0.35993019336001,2025-12-08
265,286,87,284,21,2,2025-12-08 17:10:00,0.28001330584452,0.4195353196198,0.41188244349686,0.39659887645539,0.37859922620888,0.3285147620424,0.40912776035335,0.68510638297872,1.0264738116271,1.0077495789906,0.97035539408489,0.92631578947368,0.80377451956854,1.001009717115,"1,8",0.86,0.55,2,sozial,1.0264738116271,1,2.4466922406863,0.33844581448952,0.16218792811655,1,0.73949446787443,Transformativ,"{'kognition': 0.28001330584452, 'sozial': 0.4195353196198, 'affektiv': 0.41188244349686, 'motivation': 0.39659887645539, 'methodik': 0.37859922620888, 'performanz': 0.3285147620424, 'regulation': 0.40912776035335}",2.4466922406863,0.9999999995912858,Verdichtung / hohe Dichte,2025-12-08T17:10:00,0.28001330584452,0.4195353196198,0.41188244349686,0.39659887645539,0.37859922620888,0.3285147620424,0.40912776035335,2025-12-08
293,288,87,286,23,2,2025-12-08 17:10:00,0.36007570737595,0.37903152560525,0.40878752816089,0.38125475989114,0.38777413643014,0.31771760234557,0.4036147862159,0.67999198920866,0.71578947368421,0.77198277679861,0.71998798381298,0.73229962753219,0.6,0.76221421143088,23,0.75,0.6,1,affektiv,0.77198277679861,1,1.8884694938295,0.13731337622516,-0.02869509308729,0,0.8770422630464,Adaptiv,"{'kognition': 0.36007570737595, 'sozial': 0.37903152560525, 'affektiv': 0.40878752816089, 'motivation': 0.38125475989114, 'methodik': 0.38777413643014, 'performanz': 0.31771760234557, 'regulation': 0.4036147862159}",1.8884694938295,0.9999999994704702,mittlere Dichte,2025-12-08T17:10:00,0.36007570737595,0.37903152560525,0.40878752816089,0.38125475989114,0.38777413643014,0.31771760234557,0.4036147862159,2025-12-08
198,337,102,323,16,2,2026-02-02 17:10:00,0.29570606902014,0.42181877407415,0.40204497414683,0.41032897957254,0.41821544352799,0.31957800466267,0.35718699691734,0.70984636031783,1.0125815898282,0.96511431952642,0.98500018497306,1.0039317468213,0.76715126003038,0.85743214724943,"5,1,10,23",0.8325,0.6,4,sozial,1.0125815898282,1,2.4005133285708,0.37993418837409,0.11036247489861,1,0.71794137626328,Transformativ,"{'kognition': 0.29570606902014, 'sozial': 0.42181877407415, 'affektiv': 0.40204497414683, 'motivation': 0.41032897957254, 'methodik': 0.41821544352799, 'performanz': 0.31957800466267, 'regulation': 0.35718699691734}",2.4005133285708,0.9999999995834222,Verdichtung / hohe Dichte,2026-02-02T17:10:00,0.29570606902014,0.42181877407415,0.40204497414683,0.41032897957254,0.41821544352799,0.31957800466267,0.35718699691734,2026-02-02
266,338,102,324,21,2,2026-02-02 17:10:00,0.26432673505064,0.44054455841773,0.40102599383285,0.404881704091,0.40808338042906,0.30545659665403,0.38918510820146,0.6,1.0,0.91029610097371,0.91904824689058,0.92631578947368,0.69336141104799,0.88341826216007,"1,4",0.875,0.675,2,sozial,1.0,1,2.2699179468953,0.21469133114354,-0.17677429379101,0,0.81134256213391,Koordinativ,"{'kognition': 0.26432673505064, 'sozial': 0.44054455841773, 'affektiv': 0.40102599383285, 'motivation': 0.404881704091, 'methodik': 0.40808338042906, 'performanz': 0.30545659665403, 'regulation': 0.38918510820146}",2.2699179468953,0.9999999995594574,Verdichtung / hohe Dichte,2026-02-02T17:10:00,0.26432673505064,0.44054455841773,0.40102599383285,0.404881704091,0.40808338042906,0.30545659665403,0.38918510820146,2026-02-02
21,5,2,19,3,3,2025-09-09 15:35:00,0.35699587043765,0.39760203579548,0.4004809536922,0.36851749614075,0.39694069822942,0.39806392234956,0.31978058947865,0.89787234042553,1.0,1.0072407021029,0.92685012390205,0.99833668465821,1.0011616805562,0.804273018469,"6,25,24,2",0.125,0.575,4,affektiv,1.0072407021029,1,2.5150776645338,0.0,0.0,0,0.99499786973131,Homöostatisch (resilient),"{'kognition': 0.35699587043765, 'sozial': 0.39760203579548, 'affektiv': 0.4004809536922, 'motivation': 0.36851749614075, 'methodik': 0.39694069822942, 'performanz': 0.39806392234956, 'regulation': 0.31978058947865}",2.5150776645338,0.999999999602398,Verdichtung / hohe Dichte,2025-09-09T15:35:00,0.35699587043765,0.39760203579548,0.4004809536922,0.36851749614075,0.39694069822942,0.39806392234956,0.31978058947865,2025-09-09
180,57,19,53,16,3,2025-09-23 15:35:00,0.36908867005462,0.36947708635926,0.39819844556736,0.39326842940158,0.36633598059132,0.36598133961752,0.381960448637,1.011852116508,1.0129169551005,1.0916562133373,1.0781406337585,1.0043056517002,1.0033334077679,1.0471399415173,"1,23,4,9,14,13,7",0.81857142857143,0.60714285714286,7,affektiv,1.0916562133373,1,2.7414878814599,0.9876040215096,0.75329795264453,1,0.5028225486163,Kollapsiv,"{'kognition': 0.36908867005462, 'sozial': 0.36947708635926, 'affektiv': 0.39819844556736, 'motivation': 0.39326842940158, 'methodik': 0.36633598059132, 'performanz': 0.36598133961752, 'regulation': 0.381960448637}",2.7414878814599,0.9999999996352402,Verdichtung / hohe Dichte,2025-09-23T15:35:00,0.36908867005462,0.36947708635926,0.39819844556736,0.39326842940158,0.36633598059132,0.36598133961752,0.381960448637,2025-09-23
22,84,28,80,3,3,2025-09-30 15:35:00,0.25674777976525,0.40169535673573,0.38755698447739,0.4225012702893,0.46226637466694,0.30980077074933,0.36653370733577,0.49787234042553,0.77894736842105,0.75153095028297,0.81929314623101,0.89640363030944,0.60075002377676,0.71076367197006,"15,21,16,20",-0.7875,0.55,4,methodik,0.89640363030944,1,1.939149544444,0.68211735565509,-0.57592812008985,1,0.58903322012994,Perturbativ,"{'kognition': 0.25674777976525, 'sozial': 0.40169535673573, 'affektiv': 0.38755698447739, 'motivation': 0.4225012702893, 'methodik': 0.46226637466694, 'performanz': 0.30980077074933, 'regulation': 0.36653370733577}",1.939149544444,0.9999999994843046,mittlere Dichte,2025-09-30T15:35:00,0.25674777976525,0.40169535673573,0.38755698447739,0.4225012702893,0.46226637466694,0.30980077074933,0.36653370733577,2025-09-30
23,112,37,108,3,3,2025-10-21 15:35:00,0.37063157610961,0.38016774459145,0.40114572098463,0.39393730473985,0.37007971450766,0.37110985616464,0.3568174744332,1.0026873597364,1.0284860132063,1.0852387377936,1.0657374639728,1.0011943821051,1.0039812736836,0.9653154086403,"5,28,1,4,8,14,7,12,2,11",0.782,0.48,10,affektiv,1.0852387377936,1,2.7053479088065,0.85298098300067,0.76619836436255,1,0.53924284084691,Kollapsiv,"{'kognition': 0.37063157610961, 'sozial': 0.38016774459145, 'affektiv': 0.40114572098463, 'motivation': 0.39393730473985, 'methodik': 0.37007971450766, 'performanz': 0.37110985616464, 'regulation': 0.3568174744332}",2.7053479088065,0.9999999996303589,Verdichtung / hohe Dichte,2025-10-21T15:35:00,0.37063157610961,0.38016774459145,0.40114572098463,0.39393730473985,0.37007971450766,0.37110985616464,0.3568174744332,2025-10-21
24,164,53,181,3,3,2025-11-04 15:35:00,0.43928162507137,0.26592063391049,0.37931844446612,0.40105114595571,0.43852028584482,0.37446168080496,0.31475669013295,1.0,0.60535341961388,0.86349717997991,0.91297045691487,0.99826685391992,0.8524410297019,0.71652596459461,"1,15,21,13,11",0.182,0.51,5,kognition,1.0,1,2.276443954145,0.5800212875452,-0.4289039546615,1,0.62575690753525,Perturbativ,"{'kognition': 0.43928162507137, 'sozial': 0.26592063391049, 'affektiv': 0.37931844446612, 'motivation': 0.40105114595571, 'methodik': 0.43852028584482, 'performanz': 0.37446168080496, 'regulation': 0.31475669013295}",2.276443954145,0.999999999560717,Verdichtung / hohe Dichte,2025-11-04T15:35:00,0.43928162507137,0.26592063391049,0.37931844446612,0.40105114595571,0.43852028584482,0.37446168080496,0.31475669013295,2025-11-04
25,191,61,204,3,3,2025-11-11 15:35:00,0.46504245380707,0.27413028855996,0.41157748518741,0.41710034881198,0.36298407568827,0.39770029704222,0.27440190844461,1.0,0.58947368421053,0.88503206926171,0.89690811107112,0.78053965335145,0.85519137830632,0.59005775966951,"15,21,20",-0.75,0.45,3,kognition,1.0,1,2.1503413104513,0.25373376115265,-0.12610264369378,0,0.78435074928584,Koordinativ,"{'kognition': 0.46504245380707, 'sozial': 0.27413028855996, 'affektiv': 0.41157748518741, 'motivation': 0.41710034881198, 'methodik': 0.36298407568827, 'performanz': 0.39770029704222, 'regulation': 0.27440190844461}",2.1503413104513,0.9999999995349589,Verdichtung / hohe Dichte,2025-11-11T15:35:00,0.46504245380707,0.27413028855996,0.41157748518741,0.41710034881198,0.36298407568827,0.39770029704222,0.27440190844461,2025-11-11
26,233,73,244,3,3,2025-11-25 15:35:00,0.41341617306672,0.30577551107575,0.39577842532125,0.3987872217457,0.36989868116496,0.38495056439989,0.36729364588788,1.0,0.73963122634393,0.95733658019562,0.96461446775895,0.89473684210526,0.93114539168686,0.8884356002894,"1,8,14,13,11",0.826,0.52,5,kognition,1.0,1,2.4188700508947,0.37443120374476,0.26852874044344,0,0.72429970619335,Transformativ,"{'kognition': 0.41341617306672, 'sozial': 0.30577551107575, 'affektiv': 0.39577842532125, 'motivation': 0.3987872217457, 'methodik': 0.36989868116496, 'performanz': 0.38495056439989, 'regulation': 0.36729364588788}",2.4188700508947,0.9999999995865864,Verdichtung / hohe Dichte,2025-11-25T15:35:00,0.41341617306672,0.30577551107575,0.39577842532125,0.3987872217457,0.36989868116496,0.38495056439989,0.36729364588788,2025-11-25
36,9,3,6,5,4,2025-09-09 17:10:00,0.22750457837574,0.42277372933075,0.3565551170234,0.4782222742088,0.42231239973717,0.26121008800035,0.40877557550161,0.32287424112545,0.6,0.50602262007315,0.67869251237416,0.59934528156092,0.37070906238264,0.58013383586823,"22,1,15,6,23,4,25,20",0.075,0.5375,8,motivation,0.67869251237416,1,1.4191988715264,0.0,0.0,0,0.9855279954747,Homöostatisch (resilient),"{'kognition': 0.22750457837574, 'sozial': 0.42277372933075, 'affektiv': 0.3565551170234, 'motivation': 0.4782222742088, 'methodik': 0.42231239973717, 'performanz': 0.26121008800035, 'regulation': 0.40877557550161}",1.4191988715264,0.9999999992953755,Leerstelle / geringe Dichte,2025-09-09T17:10:00,0.22750457837574,0.42277372933075,0.3565551170234,0.4782222742088,0.42231239973717,0.26121008800035,0.40877557550161,2025-09-09
73,8,3,5,8,4,2025-09-09 17:10:00,0.24723609036365,0.3744391916356,0.37664177511581,0.46111493044014,0.44932702996272,0.20405484629444,0.44794021814185,0.20851063829787,0.31578947368421,0.31764705882353,0.38888888888889,0.37894736842105,0.17209302325581,0.37777777777778,,,,0,motivation,0.38888888888889,1,0.84336650747044,0.0,0.0,0,0.99361726484381,Homöostatisch (resilient),"{'kognition': 0.24723609036365, 'sozial': 0.3744391916356, 'affektiv': 0.37664177511581, 'motivation': 0.46111493044014, 'methodik': 0.44932702996272, 'performanz': 0.20405484629444, 'regulation': 0.44794021814185}",0.84336650747044,0.9999999988142814,Leerstelle / geringe Dichte,2025-09-09T17:10:00,0.24723609036365,0.3744391916356,0.37664177511581,0.46111493044014,0.44932702996272,0.20405484629444,0.44794021814185,2025-09-09
87,6,3,3,9,4,2025-09-09 17:10:00,0.28599658825355,0.47164349641814,-0.095993343046085,0.010317477320035,0.55739685940326,0.3631222831831,0.49385032021038,0.42127659574468,0.69473684210526,-0.14139940976063,0.015197774730808,0.82105263157895,0.53488372093023,0.72744777473081,22,-0.7,0.1,1,methodik,0.82105263157895,1,1.4730126608545,0.0,0.0,0,0.89507802472758,Homöostatisch (resilient),"{'kognition': 0.28599658825355, 'sozial': 0.47164349641814, 'affektiv': -0.095993343046085, 'motivation': 0.010317477320035, 'methodik': 0.55739685940326, 'performanz': 0.3631222831831, 'regulation': 0.49385032021038}",1.4730126608545,0.9999999993211157,Leerstelle / geringe Dichte,2025-09-09T17:10:00,0.28599658825355,0.47164349641814,-0.095993343046085,0.010317477320035,0.55739685940326,0.3631222831831,0.49385032021038,2025-09-09
176,7,3,14,16,4,2025-09-09 17:10:00,0.37777316111127,0.35789036315804,0.45358930669445,0.4407953617204,0.4307939556532,0.37777316111127,0.029361912374192,0.6,0.56842105263158,0.72041534982553,0.70009530654387,0.68421052631579,0.6,0.046634195432762,22,-0.7,0.1,1,affektiv,0.72041534982553,1,1.5882547025237,0.79282159705446,-0.56139667954173,0,0.54358990909262,Perturbativ,"{'kognition': 0.37777316111127, 'sozial': 0.35789036315804, 'affektiv': 0.45358930669445, 'motivation': 0.4407953617204, 'methodik': 0.4307939556532, 'performanz': 0.37777316111127, 'regulation': 0.029361912374192}",1.5882547025237,0.999999999370384,Leerstelle / geringe Dichte,2025-09-09T17:10:00,0.37777316111127,0.35789036315804,0.45358930669445,0.4407953617204,0.4307939556532,0.37777316111127,0.029361912374192,2025-09-09
74,59,20,55,8,4,2025-09-23 17:10:00,0.43341333405502,0.09947576793558,0.2765131538261,0.49188432227028,0.59685460761348,0.25127264991913,0.25391804464418,0.41276595744681,0.094736842105263,0.26334034446476,0.46845144641811,0.56842105263158,0.23930227285277,0.24182164362592,"22,1,18",-0.1,0.3,3,methodik,0.56842105263158,1,0.95236100179834,0.39845370090747,0.10899449432789,1,0.70367534498751,Transformativ,"{'kognition': 0.43341333405502, 'sozial': 0.09947576793558, 'affektiv': 0.2765131538261, 'motivation': 0.49188432227028, 'methodik': 0.59685460761348, 'performanz': 0.25127264991913, 'regulation': 0.25391804464418}",0.95236100179834,0.9999999989499786,Leerstelle / geringe Dichte,2025-09-23T17:10:00,0.43341333405502,0.09947576793558,0.2765131538261,0.49188432227028,0.59685460761348,0.25127264991913,0.25391804464418,2025-09-23
90,58,20,54,9,4,2025-09-23 17:10:00,0.36377111636007,0.4797478780366,0.33864180391392,0.2695145575769,0.56241207966715,0.21156079520419,0.29854792163473,0.52636193996387,0.69417557475055,0.49000085175691,0.38997655117363,0.81378729645951,0.30611982528528,0.43198664252468,"5,3,28,22,1,6,23,4,8,14,13",0.67454545454545,0.48636363636364,11,methodik,0.81378729645951,1,1.4469591342681,0.94341802789647,-0.77005413304579,1,0.50754465470572,Kollapsiv,"{'kognition': 0.36377111636007, 'sozial': 0.4797478780366, 'affektiv': 0.33864180391392, 'motivation': 0.2695145575769, 'methodik': 0.56241207966715, 'performanz': 0.21156079520419, 'regulation': 0.29854792163473}",1.4469591342681,0.9999999993088964,Leerstelle / geringe Dichte,2025-09-23T17:10:00,0.36377111636007,0.4797478780366,0.33864180391392,0.2695145575769,0.56241207966715,0.21156079520419,0.29854792163473,2025-09-23
295,60,20,56,24,4,2025-09-23 17:10:00,0.352715269122,0.360573934236,0.4250404803857,0.37297472658449,0.44478190302102,0.3213275894722,0.35316633240175,0.79497694527242,0.81268941233347,0.95798909855891,0.84063927695005,1.0024838432889,0.72423296600184,0.79599358656825,"28,1,10,4,14",0.796,0.58,5,methodik,1.0024838432889,1,2.2538773183781,0.55488776782194,0.3694170266416,1,0.63971892417002,Perturbativ,"{'kognition': 0.352715269122, 'sozial': 0.360573934236, 'affektiv': 0.4250404803857, 'motivation': 0.37297472658449, 'methodik': 0.44478190302102, 'performanz': 0.3213275894722, 'regulation': 0.35316633240175}",2.2538773183781,0.9999999995563159,Verdichtung / hohe Dichte,2025-09-23T17:10:00,0.352715269122,0.360573934236,0.4250404803857,0.37297472658449,0.44478190302102,0.3213275894722,0.35316633240175,2025-09-23
37,89,29,85,5,4,2025-09-30 17:10:00,0.33989582387242,0.31293775632554,0.45328100128601,0.46330915867244,0.29478361457556,0.34998302888284,0.39627799086003,0.69713777490995,0.6418458710219,0.9296945900815,0.95026267840685,0.60461111526412,0.7178269718995,0.81277949710157,"5,1,4,9,8,13,7",0.83571428571429,0.59285714285714,7,motivation,0.95026267840685,1,2.0510336568058,0.75479476594295,0.63183478527933,0,0.5647431731491,Perturbativ,"{'kognition': 0.33989582387242, 'sozial': 0.31293775632554, 'affektiv': 0.45328100128601, 'motivation': 0.46330915867244, 'methodik': 0.29478361457556, 'performanz': 0.34998302888284, 'regulation': 0.39627799086003}",2.0510336568058,0.9999999995124437,mittlere Dichte,2025-09-30T17:10:00,0.33989582387242,0.31293775632554,0.45328100128601,0.46330915867244,0.29478361457556,0.34998302888284,0.39627799086003,2025-09-30
66,85,29,81,7,4,2025-09-30 17:10:00,0.4679772066421,0.25344514554675,0.34757652474565,0.41925324235071,0.51374015989206,0.31024893894101,0.24494246913304,0.71914893617021,0.38947368421053,0.53412705674731,0.64427394954945,0.78947368421053,0.47676508859972,0.37640746942329,"22,1,13",0.36,0.45,3,methodik,0.78947368421053,1,1.5367178689372,0.55447359650873,-0.092019264357105,1,0.63424333937122,Perturbativ,"{'kognition': 0.4679772066421, 'sozial': 0.25344514554675, 'affektiv': 0.34757652474565, 'motivation': 0.41925324235071, 'methodik': 0.51374015989206, 'performanz': 0.31024893894101, 'regulation': 0.24494246913304}",1.5367178689372,0.9999999993492674,Leerstelle / geringe Dichte,2025-09-30T17:10:00,0.4679772066421,0.25344514554675,0.34757652474565,0.41925324235071,0.51374015989206,0.31024893894101,0.24494246913304,2025-09-30
75,87,29,83,8,4,2025-09-30 17:10:00,0.49612579306645,0.28592671122666,0.3094285408046,0.31549295829038,0.39869365716569,0.38234385803565,0.41434264225957,0.69406008405164,0.4,0.43287811688123,0.44136199368975,0.55775643409495,0.53488372093023,0.57964873653391,23,0.75,0.6,1,kognition,0.69406008405164,1,1.3989598873013,0.63513632174051,0.44659888550295,1,0.60818634533271,Perturbativ,"{'kognition': 0.49612579306645, 'sozial': 0.28592671122666, 'affektiv': 0.3094285408046, 'motivation': 0.31549295829038, 'methodik': 0.39869365716569, 'performanz': 0.38234385803565, 'regulation': 0.41434264225957}",1.3989598873013,0.9999999992851836,Leerstelle / geringe Dichte,2025-09-30T17:10:00,0.49612579306645,0.28592671122666,0.3094285408046,0.31549295829038,0.39869365716569,0.38234385803565,0.41434264225957,2025-09-30
92,86,29,82,9,4,2025-09-30 17:10:00,0.3658294223233,0.047628761355111,0.65191995012064,0.55034125728582,0.32193825642134,0.16024398249698,-0.081870857660967,0.40425531914894,0.052631578947368,0.72039615026556,0.60814786080353,0.35575392424518,0.17707564873983,-0.090470387763077,"17,22,1,15,19,13,16,25,24,20",-0.402,0.59,10,affektiv,0.72039615026556,1,1.1050377419503,1.0505002463776,-0.52753776527144,1,0.47088570279969,Kollapsiv,"{'kognition': 0.3658294223233, 'sozial': 0.047628761355111, 'affektiv': 0.65191995012064, 'motivation': 0.55034125728582, 'methodik': 0.32193825642134, 'performanz': 0.16024398249698, 'regulation': -0.081870857660967}",1.1050377419503,0.9999999990950518,Leerstelle / geringe Dichte,2025-09-30T17:10:00,0.3658294223233,0.047628761355111,0.65191995012064,0.55034125728582,0.32193825642134,0.16024398249698,-0.081870857660967,2025-09-30
297,88,29,84,24,4,2025-09-30 17:10:00,0.31484200925631,0.38349335935739,0.44877390802635,0.40189205677249,0.37263718651822,0.35399719793973,0.35597698909785,0.61636881758301,0.75076813610862,0.87856840866215,0.78678741891525,0.72951491633607,0.69302325581395,0.69689910941453,"23,12",0.785,0.55,2,affektiv,0.87856840866215,1,1.957708308126,0.38485138146384,-0.32916702739213,1,0.71906881056743,Transformativ,"{'kognition': 0.31484200925631, 'sozial': 0.38349335935739, 'affektiv': 0.44877390802635, 'motivation': 0.40189205677249, 'methodik': 0.37263718651822, 'performanz': 0.35399719793973, 'regulation': 0.35597698909785}",1.957708308126,0.9999999994891988,mittlere Dichte,2025-09-30T17:10:00,0.31484200925631,0.38349335935739,0.44877390802635,0.40189205677249,0.37263718651822,0.35399719793973,0.35597698909785,2025-09-30
76,104,34,100,8,4,2025-10-07 17:10:00,0.2927836316433,0.43487387659768,0.36884118794797,0.37141598810761,0.34414918105441,0.32909788052929,0.47373486633412,0.6,0.89118481280571,0.7558643614285,0.76114088623665,0.70526315789474,0.67441860465116,0.97082244046609,14,0.75,0.4,1,regulation,0.97082244046609,1,2.0492948883092,0.80680453519872,0.6503350010079,1,0.54923447212247,Kollapsiv,"{'kognition': 0.2927836316433, 'sozial': 0.43487387659768, 'affektiv': 0.36884118794797, 'motivation': 0.37141598810761, 'methodik': 0.34414918105441, 'performanz': 0.32909788052929, 'regulation': 0.47373486633412}",2.0492948883092,0.9999999995120271,mittlere Dichte,2025-10-07T17:10:00,0.2927836316433,0.43487387659768,0.36884118794797,0.37141598810761,0.34414918105441,0.32909788052929,0.47373486633412,2025-10-07
153,105,34,101,13,4,2025-10-07 17:10:00,0.38758058980755,0.38168325481671,0.38088139923937,0.38849902722415,0.25899935148277,0.43166558580462,0.39329531151087,0.89787234042553,0.88421052631579,0.88235294117647,0.9,0.6,1.0,0.91111111111111,,,,0,performanz,1.0,1,2.3166081162212,0.57398349145809,0.36088821691154,1,0.62998497415094,Perturbativ,"{'kognition': 0.38758058980755, 'sozial': 0.38168325481671, 'affektiv': 0.38088139923937, 'motivation': 0.38849902722415, 'methodik': 0.25899935148277, 'performanz': 0.43166558580462, 'regulation': 0.39329531151087}",2.3166081162212,0.9999999995683353,Verdichtung / hohe Dichte,2025-10-07T17:10:00,0.38758058980755,0.38168325481671,0.38088139923937,0.38849902722415,0.25899935148277,0.43166558580462,0.39329531151087,2025-10-07
270,103,34,99,22,4,2025-10-07 17:10:00,0.16104011858193,0.41318767636657,0.44311168871034,0.41398453619146,0.51588618162421,0.20132137598468,0.35908496151092,0.31390150436961,0.80539082025368,0.86371909630189,0.80694406984147,1.005572089249,0.39241825788398,0.6999331011883,"5,28,23,4,7,2",0.75,0.49166666666667,6,methodik,1.005572089249,1,1.9492130717034,0.15682979424231,0.050778657371995,0,0.825064161632,Koordinativ,"{'kognition': 0.16104011858193, 'sozial': 0.41318767636657, 'affektiv': 0.44311168871034, 'motivation': 0.41398453619146, 'methodik': 0.51588618162421, 'performanz': 0.20132137598468, 'regulation': 0.35908496151092}",1.9492130717034,0.999999999486973,mittlere Dichte,2025-10-07T17:10:00,0.16104011858193,0.41318767636657,0.44311168871034,0.41398453619146,0.51588618162421,0.20132137598468,0.35908496151092,2025-10-07
38,115,38,111,5,4,2025-10-21 17:10:00,0.19893696988718,0.4454881301112,0.45350852211664,0.46943212178332,0.30273200178115,0.29641655148027,0.39549775403839,0.39611414129082,0.88703546763746,0.9030053031781,0.9347116421849,0.60278603315814,0.59021099909476,0.7874969308732,"5,1,6,10,23,4,8,13,7,24,2",0.70727272727273,0.58636363636364,11,motivation,0.9347116421849,1,1.9911539887057,0.41062841431571,-0.059879668100023,0,0.69160419558191,Transformativ,"{'kognition': 0.19893696988718, 'sozial': 0.4454881301112, 'affektiv': 0.45350852211664, 'motivation': 0.46943212178332, 'methodik': 0.30273200178115, 'performanz': 0.29641655148027, 'regulation': 0.39549775403839}",1.9911539887057,0.9999999994977817,mittlere Dichte,2025-10-21T17:10:00,0.19893696988718,0.4454881301112,0.45350852211664,0.46943212178332,0.30273200178115,0.29641655148027,0.39549775403839,2025-10-21
