id,rueckkopplung_teilnehmer_id,teilnehmer_id,gruppe_id,zeitpunkt,datum,dominante_dimension,dominante_dimension_wert,dominanz_abs,dominanz_luecke_zur_zweiten_dimension,polaritaet_gesamt,d_semantisch,drift_norm,d_semantisch_delta,dominanzwechsel,stabilitaet,transition_marker,emotion_valenz,emotion_aktivierung,emotion_anzahl,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation
5,92,2,5,2025-10-01 15:35:00,2025-10-01,affektiv,0.8669666453694,0.8669666453694,0.46414471847398003,1,2.1409750050847,0.90314254642936,0.66389275292509,1,0.52456616383637,Kollapsiv,0.784,0.57,5,0.38386425677493,0.34204622040471,0.40494010574876,0.40282192689542,0.33433193602923,0.37583398241635,0.3954511281104
50,90,6,5,2025-10-01 15:35:00,2025-10-01,motivation,0.80837369249091,0.80837369249091,0.38215468847656997,1,1.8257426165176,0.030429675598887,0.018469840170522,0,0.96381506800696,Homöostatisch (resilient),0.80666666666667,0.48333333333333,3,0.33853126173871,0.32863339785309,0.42621900401434,0.44276432216389,0.33303244846892,0.34329689990587,0.41343731805833
113,93,10,5,2025-10-01 15:35:00,2025-10-01,affektiv,1.039221370185,1.039221370185,0.6429421544592999,1,2.6206364067881,0.22185171584639,0.08118636548463,1,0.81499183945212,Koordinativ,0.33214285714286,0.53214285714286,14,0.3863959159324,0.38284798087875,0.39655305371496,0.3962792157257,0.3831450824843,0.38223696059565,0.31133395160264
131,91,11,5,2025-10-01 15:35:00,2025-10-01,affektiv,1.0058243132919,1.0058243132919,0.56829160890839,1,2.0531468144841,0.54553602046677,0.38481461012049,1,0.63812981938249,Perturbativ,0.795,0.525,4,0.38342803184661,0.24753371109672,0.48989400353953,0.43753270438351,0.34350351985348,0.34660351690873,0.34950012460146
146,94,12,6,2025-10-01 17:10:00,2025-10-01,motivation,1.132743879692,1.132743879692,0.73458648096572,1,2.7382784830327,0.33250608458084,0.21299639797746,1,0.74744932238748,Transformativ,0.85,0.5,1,0.365192950911,0.365192950911,0.39718785614348,0.41367008005111,0.32675158765721,0.37294929157342,0.39815739872628
158,95,14,6,2025-10-01 17:10:00,2025-10-01,motivation,1.0187455041339,1.0187455041339,0.59458451646892,1,2.3815680171798,0.1917546901133,-0.1511072360325,1,0.82422262457343,Koordinativ,0.73333333333333,0.56666666666667,3,0.26956286835533,0.38453215137821,0.41797393231333,0.42776250619646,0.42416098766498,0.28707978891981,0.39932513727111
269,96,22,6,2025-10-01 17:10:00,2025-10-01,methodik,1.0036592040164,1.0036592040164,0.5445680461848901,1,1.8984344143315,0.42546090034002,0.36255773756458,0,0.66851528997786,Transformativ,0.784,0.54,5,0.10797945837625,0.42704471238054,0.45909115783151,0.42248635634392,0.52867731216366,0.20334993324513,0.30961741052445
93,97,9,7,2025-10-02 15:35:00,2025-10-02,methodik,0.78209005733418,0.78209005733418,0.38968347443373,1,1.9655083150963,1.3132271453515,0.86047057314605,1,0.43217904132788,Kollapsiv,0.26,0.55,20,0.36405572137755,0.36443314513315,0.39240658290045,0.3832302726537,0.39790727463697,0.36693186669711,0.37527903119466
114,98,10,7,2025-10-02 15:35:00,2025-10-02,affektiv,1.045142458797,1.045142458797,0.6310504204693299,1,2.4400463289573,0.37235494099541,-0.18059007783079,0,0.71288880844997,Transformativ,0.37714285714286,0.50357142857143,14,0.33051284405994,0.41409203832767,0.42832894030143,0.3926249498034,0.41074580066177,0.41004417018344,0.21170894245356
183,100,16,8,2025-10-02 17:10:00,2025-10-02,methodik,1.0100490075857,1.0100490075857,0.5896780918272401,1,2.1284461130489,0.54941338947508,-0.46229274999704,1,0.63519834594588,Perturbativ,0.75,0.7,3,0.25854009831091,0.42037091575846,0.40470473316834,0.41906852761166,0.47454760584207,0.28189579056744,0.33523169745204
203,102,17,8,2025-10-02 17:10:00,2025-10-02,methodik,0.89942638012139,0.89942638012139,0.39632094232896997,1,1.7862589544333,0.47663754202437,0.18935927124745,0,0.64553739132075,Transformativ,0.836,0.6,5,0.12601619155506,0.39820719476986,0.44442295152564,0.50310543779242,0.50352519011065,0.12642943693221,0.3246568764123
213,99,18,8,2025-10-02 17:10:00,2025-10-02,affektiv,0.87458388377248,0.87458388377248,0.48073782269909,1,2.0636640489379,0.2850944098663,-0.21465777165106,0,0.77571533805986,Koordinativ,0.92,0.5,1,0.39384606107339,0.34175289234503,0.42380148251301,0.38627539159316,0.32645052403107,0.3718831369322,0.39294637404647
225,101,19,8,2025-10-02 17:10:00,2025-10-02,affektiv,0.83631290825346,0.83631290825346,0.4002775822253701,1,1.835880354623,0.2327527154909,-0.14084338516148,1,0.80629596350794,Koordinativ,0.65,0.325,2,0.34163531558742,0.32681868301619,0.45553780544139,0.43603532602809,0.37308795497462,0.33559890972507,0.35638758451869
76,104,8,4,2025-10-07 17:10:00,2025-10-07,regulation,0.97082244046609,0.97082244046609,0.53594856386841,1,2.0492948883092,0.80680453519872,0.6503350010079,1,0.54923447212247,Kollapsiv,0.75,0.4,1,0.2927836316433,0.43487387659768,0.36884118794797,0.37141598810761,0.34414918105441,0.32909788052929,0.47373486633412
153,105,13,4,2025-10-07 17:10:00,2025-10-07,performanz,1.0,1.0,0.6067046884891301,1,2.3166081162212,0.57398349145809,0.36088821691154,1,0.62998497415094,Perturbativ,,,0,0.38758058980755,0.38168325481671,0.38088139923937,0.38849902722415,0.25899935148277,0.43166558580462,0.39329531151087
270,103,22,4,2025-10-07 17:10:00,2025-10-07,methodik,1.005572089249,1.005572089249,0.5624604005386601,1,1.9492130717034,0.15682979424231,0.050778657371995,0,0.825064161632,Koordinativ,0.75,0.49166666666667,6,0.16104011858193,0.41318767636657,0.44311168871034,0.41398453619146,0.51588618162421,0.20132137598468,0.35908496151092
6,106,2,1,2025-10-20 15:35:00,2025-10-20,kognition,0.90181946939331,0.90181946939331,0.50299297192793,1,2.0875196217582,0.17946697179101,-0.053455383326573,1,0.84521211559146,Koordinativ,0.474,0.4,5,0.43200526575255,0.35822773212263,0.38784650925578,0.3565751095175,0.34048283927313,0.39882649746538,0.36398142665934
305,107,40,1,2025-10-20 15:35:00,2025-10-20,regulation,0.96856466309375,0.96856466309375,0.5349047601972,1,1.666551268392,0.0,0.0,0,0.95534072933347,Homöostatisch (resilient),0.77666666666667,0.48333333333333,3,0.20330684628273,0.34813886449083,0.38745582055616,0.43365990289655,0.36660591649346,0.16466256375736,0.58117903774248
241,110,20,2,2025-10-20 17:10:00,2025-10-20,methodik,1.0,1.0,0.57008313250096,1,2.1449519558509,0.18845280934242,0.043394923487265,0,0.83294434007357,Koordinativ,0.7,0.3,1,0.31940406907042,0.36315376012648,0.42991686749904,0.38010644570481,0.46621090827048,0.33176869286225,0.33070815934052
257,108,21,2,2025-10-20 17:10:00,2025-10-20,methodik,0.82105263157895,0.82105263157895,0.27578098047663,1,1.4285491759952,1.1245079163633,-0.91372001131327,1,0.46010358633572,Kollapsiv,0.7,0.3,1,0.14000218068843,0.54527165110232,0.33111527281459,0.25386725486075,0.57474579440514,0.1920960153632,0.37650856593202
258,109,21,2,2025-10-20 17:10:00,2025-10-20,methodik,0.82105263157895,0.82105263157895,0.27578098047663,1,1.4285491759952,0.0,0.0,0,0.95336546213215,Homöostatisch (resilient),0.7,0.3,1,0.14000218068843,0.54527165110232,0.33111527281459,0.25386725486075,0.57474579440514,0.1920960153632,0.37650856593202
287,111,23,2,2025-10-20 17:10:00,2025-10-20,affektiv,0.88807043007144,0.88807043007144,0.44555063492990005,1,1.9404361577086,0.41071412530366,0.32116717259565,1,0.70281479741032,Transformativ,0.84,0.62,5,0.31735018268987,0.31922269313576,0.45766536872951,0.44251979514154,0.40396327882513,0.31409364278397,0.36091997284755
23,112,3,3,2025-10-21 15:35:00,2025-10-21,affektiv,1.0852387377936,1.0852387377936,0.6913014330537499,1,2.7053479088065,0.85298098300067,0.76619836436255,1,0.53924284084691,Kollapsiv,0.782,0.48,10,0.37063157610961,0.38016774459145,0.40114572098463,0.39393730473985,0.37007971450766,0.37110985616464,0.3568174744332
38,115,5,4,2025-10-21 17:10:00,2025-10-21,motivation,0.9347116421849,0.9347116421849,0.48120312006826,1,1.9911539887057,0.41062841431571,-0.059879668100023,0,0.69160419558191,Transformativ,0.70727272727273,0.58636363636364,11,0.19893696988718,0.4454881301112,0.45350852211664,0.46943212178332,0.30273200178115,0.29641655148027,0.39549775403839
67,113,7,4,2025-10-21 17:10:00,2025-10-21,sozial,0.82105263157895,0.82105263157895,0.35697810898139004,1,1.6317131697664,0.7174010632965,0.094995300829161,1,0.57167913763872,Perturbativ,0.33333333333333,0.68333333333333,3,0.20413070662008,0.50318441150617,0.41014666934812,0.46407452259756,0.34439097490117,0.20611865023241,0.40057534489501
77,114,8,4,2025-10-21 17:10:00,2025-10-21,methodik,0.6,0.6,0.19065603966636996,1,1.3935780585809,0.75006628264966,-0.65571682972824,1,0.57058323222525,Perturbativ,0.85,0.75,1,0.36947597838625,0.36256537939947,0.39636388026694,0.40934396033363,0.43054638803687,0.35044473444861,0.31493703819185
51,116,6,5,2025-10-22 15:35:00,2025-10-22,methodik,0.6,0.6,0.05160430524154003,1,0.90215303709628,1.164025805177,-0.92358957942132,1,0.45685409738505,Kollapsiv,-0.9,0.85,1,0.22169187660448,0.54839569475846,0.24261287385448,0.23057714376106,0.66507562981345,0.22169187660448,0.21590545220522
68,118,7,6,2025-10-22 17:10:00,2025-10-22,methodik,0.88421052631579,0.88421052631579,0.42555368129717003,1,1.9273535131354,0.43469963939908,0.29564034336907,1,0.68041142924166,Transformativ,0.85,0.75,1,0.20091490207332,0.38230770839862,0.45865684501862,0.43558999953871,0.45876925007835,0.23891056461721,0.38186618769202
159,119,14,6,2025-10-22 17:10:00,2025-10-22,kognition,0.73903829576577,0.73903829576577,0.30525218761507994,1,1.6015654457753,0.9731746221064,-0.78000257140451,1,0.50441371128671,Kollapsiv,0.025,0.35,2,0.46144745271186,0.43378610815069,0.28795364254796,0.32755735171176,0.38417266058241,0.40367481029809,0.31327744091653
271,117,22,6,2025-10-22 17:10:00,2025-10-22,methodik,1.0022984386575,1.0022984386575,0.56223243221623,1,2.0567252411962,0.24380270403322,0.10751216949279,0,0.7708481544948,Koordinativ,0.8125,0.54375,8,0.19405017499144,0.35365648275651,0.42684159029006,0.44006600644127,0.48732733867125,0.19116676053049,0.43288234226292
115,120,10,7,2025-10-23 15:35:00,2025-10-23,motivation,1.0569821779049,1.0569821779049,0.64612747410179,1,2.5525205090727,0.43277094530336,0.11247418011532,1,0.69437159352079,Transformativ,0.39666666666667,0.53333333333333,12,0.31586764041017,0.39330535794443,0.41085470380311,0.41409351021232,0.39296408369247,0.34699538182516,0.36116054526073
167,122,15,7,2025-10-23 15:35:00,2025-10-23,methodik,0.64210526315789,0.64210526315789,0.17740335646612,1,1.0998687616434,1.1896012194585,-0.898600810621,1,0.45214471759332,Kollapsiv,,,0,0.3598108195199,0.11484623780941,0.28880450978543,0.33337310697453,0.5838017088645,0.32562024402164,0.46470190669177
184,121,16,7,2025-10-23 15:35:00,2025-10-23,motivation,1.0358742787202,1.0358742787202,0.63481370338378,1,2.572152706136,0.59788920507075,0.44370659308718,1,0.62336099887126,Perturbativ,0.26888888888889,0.53611111111111,18,0.35236678388982,0.39079380309256,0.40106057533642,0.40272658611846,0.3894431911116,0.38937553250979,0.31112740094976
214,123,18,7,2025-10-23 15:35:00,2025-10-23,sozial,0.84831104688158,0.84831104688158,0.4420164497548,1,1.9794880966426,0.25044261827582,-0.084175952295342,1,0.79772692182692,Koordinativ,0.75,0.4,1,0.40629459712678,0.42855071868927,0.37801609967429,0.34103648135676,0.35628562694297,0.36420033715621,0.36398570585414
185,125,16,8,2025-10-23 17:10:00,2025-10-23,motivation,0.94969786665655,0.94969786665655,0.4762682906972,1,1.8899048286511,0.96600540421471,-0.6822478774849,0,0.49473809004382,Kollapsiv,0.85,0.5,1,0.16436716441943,0.41773197878766,0.41110346570736,0.50251094751256,0.47342957595935,0.18464732460405,0.34457208003196
204,126,17,8,2025-10-23 17:10:00,2025-10-23,motivation,0.88215078054685,0.88215078054685,0.44063547807225,1,1.8037031188777,0.32237544611151,0.017444164444459,1,0.73824209319229,Transformativ,0.8775,0.6375,4,0.20525149725446,0.43769602409073,0.4415153024746,0.48907759310559,0.40851628915135,0.24923115037499,0.3211847335175
215,124,18,8,2025-10-23 17:10:00,2025-10-23,methodik,0.77894736842105,0.77894736842105,0.3726494818268599,1,1.2176702316769,0.970485458824,-0.7618178649657,1,0.50041715396807,Kollapsiv,-0.7,0.1,1,0.25510872281853,0.40629788659419,0.31982528706295,0.39676835768185,0.63970305548872,0.24064253847266,0.20736294466923
30,129,4,9,2025-10-24 15:35:00,2025-10-24,sozial,0.46804621183776,0.46804621183776,0.023825086287240005,1,0.93956507358061,0.24408806443145,-0.17821679708944,0,0.80015627384492,Koordinativ,0.75,0.41666666666667,3,0.31900283503407,0.49815199021386,0.40089664025031,0.34110511357667,0.2355356032603,0.34670093783671,0.44422112555052
52,128,6,9,2025-10-24 15:35:00,2025-10-24,affektiv,0.80069908076597,0.80069908076597,0.35824207306545996,1,1.6907868727789,1.0169794104599,0.78863383568258,1,0.49347360085178,Kollapsiv,0.9,0.65,2,0.29446191483188,0.35486435889996,0.47356594327967,0.44245700770051,0.35486435889996,0.35486435889996,0.33981338052022
242,127,20,9,2025-10-24 15:35:00,2025-10-24,methodik,1.0,1.0,0.57456176654503,1,2.0492261912352,0.15742910614777,-0.095725764615692,0,0.84974888261425,Koordinativ,0.865,0.7,2,0.29279344675248,0.38011780806462,0.42543823345497,0.40168384010734,0.4879890779208,0.29279344675248,0.32182838289238
31,131,4,1,2025-10-27 15:35:00,2025-10-27,affektiv,0.80833637319432,0.80833637319432,0.33422828695402995,1,1.6795910824356,0.81982807704857,0.74002600885499,1,0.54291796871448,Kollapsiv,0.87333333333333,0.5,3,0.29135764469925,0.2745094296967,0.48126974545547,0.47410808624029,0.28829072212347,0.31298889778037,0.4497584449087
306,130,40,1,2025-10-27 15:35:00,2025-10-27,sozial,0.72480025918555,0.72480025918555,0.29364724341451004,1,1.4605712023681,0.57917977639239,-0.20598006602389,1,0.62723516110127,Perturbativ,0.166,0.54,5,0.208377631507,0.49624438542547,0.43115301577104,0.35766405096226,0.41011469258785,0.33743740498382,0.33829825824863
186,132,16,2,2025-10-27 17:10:00,2025-10-27,methodik,1.0047485190148,1.0047485190148,0.5226141365849599,1,1.8557831057679,0.29094057372172,-0.034121722883239,1,0.74336225452106,Koordinativ,0.0625,0.525,4,0.17870172315631,0.48213438242984,0.39518496945099,0.3903030075602,0.5414148427963,0.20351610809886,0.30422967359527
243,135,20,2,2025-10-27 17:10:00,2025-10-27,methodik,1.0,1.0,0.57465024737882,1,2.0475226699908,0.012626304472149,-0.0017035212443695,0,0.96858202439554,Homöostatisch (resilient),0.85,0.75,1,0.29303704838084,0.38043406281021,0.42534975262118,0.40477438086321,0.48839508063473,0.29303704838084,0.31659758871968
259,133,21,2,2025-10-27 17:10:00,2025-10-27,motivation,1.0325426915573,1.0325426915573,0.6081092730280799,1,2.4041639017725,1.1687818529211,0.97561472577726,1,0.45657432595822,Kollapsiv,0.6,0.35,1,0.27146133083244,0.36778296408831,0.40351523308097,0.42948098936454,0.42193232240001,0.29256684937464,0.42443341852922
288,136,23,2,2025-10-27 17:10:00,2025-10-27,affektiv,0.79033272768464,0.79033272768464,0.34904550225459,1,1.7666904718867,0.23519513053906,-0.17374568582192,0,0.80569841562176,Koordinativ,0.825,0.5875,4,0.35105227243107,0.35333911390095,0.44735211957829,0.44128722543005,0.34390589283769,0.34647858949131,0.34458200932912
39,140,5,4,2025-10-28 17:10:00,2025-10-28,motivation,1.0231997342113,1.0231997342113,0.5162185365269799,1,1.970476051537,0.66758936358186,-0.020677937168792,0,0.55550973059874,Perturbativ,0.81666666666667,0.54583333333333,12,0.16419473412553,0.38108931231184,0.50698119768432,0.51926524704218,0.0021353398892779,0.24174580134944,0.49264500461735
78,138,8,4,2025-10-28 17:10:00,2025-10-28,motivation,0.86077629805763,0.86077629805763,0.41583346617859,1,1.7844398396408,0.52871612659492,0.39086178105989,1,0.64469816649998,Perturbativ,0.85,0.5,1,0.2217752999221,0.33623997084963,0.41999722608719,0.48237899561159,0.37753259884871,0.29692801327008,0.44494283187904
94,139,9,4,2025-10-28 17:10:00,2025-10-28,sozial,0.61395165413622,0.61395165413622,0.19331379771909002,1,1.2296322001636,0.81856637279952,-0.73587611493273,1,0.54730123962796,Kollapsiv,0.012142857142857,0.55,14,0.42063785641713,0.4992969877946,0.25586729103575,0.32400747190924,0.30539061634117,0.3950513603284,0.39241354688644
7,141,2,5,2025-10-29 15:35:00,2025-10-29,regulation,0.9560219254632,0.9560219254632,0.56174003919335,1,2.1741293501049,0.27194727531565,0.086609728346756,1,0.7804241832462,Koordinativ,0.77666666666667,0.51666666666667,3,0.37118976157013,0.367963387088,0.39428188626985,0.39096580116541,0.28019170578748,0.38293864121367,0.43972633227979
53,145,6,5,2025-10-29 15:35:00,2025-10-29,methodik,0.52425115500357,0.52425115500357,0.028269901331870018,1,0.99749100988555,0.92827120669633,-0.69329586289332,1,0.51369609680915,Kollapsiv,-0.63333333333333,0.63333333333333,3,0.30288760126896,0.4959812536717,0.12692855233306,0.24230926258327,0.5255698039205,0.31319665433526,0.46165062091144
116,143,10,5,2025-10-29 15:35:00,2025-10-29,affektiv,1.0520183518909,1.0520183518909,0.6355483129240801,1,2.5170363266468,0.10171944389397,-0.035484182425855,1,0.89969755914742,Adaptiv,0.41608695652174,0.52173913043478,23,0.32048323644252,0.40176387776716,0.41795914518024,0.41647003896682,0.39833107051735,0.35028423677509,0.32614789929849
132,144,11,5,2025-10-29 15:35:00,2025-10-29,methodik,0.61671839936192,0.61671839936192,0.18239077649213997,1,1.2160765545382,0.92407614073481,-0.83707025994589,1,0.5168368280889,Kollapsiv,0.175,0.75,2,0.38492001207956,0.34623858971823,0.43432762286978,0.38267656490638,0.50713780851485,0.30215355998085,0.21997284763204
69,146,7,6,2025-10-29 17:10:00,2025-10-29,regulation,0.98995121864761,0.98995121864761,0.58657075828024,1,2.0148867803444,0.6186524937164,0.087533267208906,1,0.61297338135289,Perturbativ,0.7,0.3,1,0.40338046036737,0.29778348121361,0.36038761566813,0.36445927377678,0.35525046881623,0.34395146279711,0.49131853353423
160,148,14,6,2025-10-29 17:10:00,2025-10-29,regulation,1.056007925468,1.056007925468,0.6563234573413899,1,2.5386797632132,1.0406397622363,0.93711431743796,1,0.4885522520341,Kollapsiv,0.815,0.555,10,0.32380236867225,0.39968446812661,0.39300339730832,0.3986965016764,0.35374896746607,0.35189004233202,0.41596736238816
272,147,22,6,2025-10-29 17:10:00,2025-10-29,methodik,1.0035695446335,1.0035695446335,0.56003473168438,1,1.7355907383251,0.48871037525167,-0.32113450287115,0,0.63947934747455,Transformativ,0.79,0.51,5,0.12763307654857,0.39812406341409,0.44353481294912,0.43666914829818,0.57822937279772,0.12226037725908,0.2975015024537
95,149,9,7,2025-10-30 15:35:00,2025-10-30,affektiv,1.0724778269001,1.0724778269001,0.6745564457433602,1,2.520267467811,1.3535352913816,1.2906352676474,1,0.42371168957994,Kollapsiv,0.61588235294118,0.57058823529412,17,0.35933296635597,0.37019249060091,0.42554127296896,0.38889079034937,0.31432519514414,0.39792138115674,0.37996600202683
117,150,10,7,2025-10-30 15:35:00,2025-10-30,affektiv,1.0806469594351,1.0806469594351,0.69071863663339,1,2.7315733065619,0.32872426586949,0.2145369799151,0,0.75210075070614,Transformativ,0.72777777777778,0.56111111111111,18,0.3691113238116,0.37184564790884,0.3956133838486,0.38992832280171,0.36721570008108,0.36734978487192,0.38358879389073
187,153,16,8,2025-10-30 17:10:00,2025-10-30,methodik,1.0,1.0,0.5799267994085999,1,2.1953845675082,0.4906671828208,0.33960146174031,0,0.65772006270059,Transformativ,,,0,0.22678137924776,0.40755358078938,0.40191270077845,0.4200732005914,0.45550106088225,0.27330063652935,0.40286538273585
205,154,17,8,2025-10-30 17:10:00,2025-10-30,methodik,1.0029540518049,1.0029540518049,0.5435575052214001,1,1.6802020976596,0.44729894711627,-0.12350102121813,1,0.65836155904204,Transformativ,0.85166666666667,0.63333333333333,6,0.13075995260075,0.40914191413723,0.38675570359421,0.4593965465835,0.59692465126961,0.13110485415607,0.28525785589446
216,151,18,8,2025-10-30 17:10:00,2025-10-30,methodik,0.6,0.6,0.13513417015461998,1,0.99632596017227,0.25268912406376,-0.2213442715046,0,0.78528245090436,Koordinativ,-0.09,0.56666666666667,3,0.30324178165446,0.46486582984538,0.31238095512365,0.41084934204042,0.6022125522997,0.20073751743323,0.15036498283258
226,152,19,8,2025-10-30 17:10:00,2025-10-30,regulation,0.51323830294963,0.51323830294963,0.08083989743078002,1,1.153535057898,0.72293073058195,-0.68234529672502,1,0.57873555792606,Perturbativ,0.7,0.375,2,0.27995910510469,0.38316042721382,0.41374191874733,0.3674769660847,0.43239840551885,0.28924267957199,0.44492648835481
8,155,2,1,2025-11-03 15:35:00,2025-11-03,affektiv,0.88179037324212,0.88179037324212,0.45241127021192995,1,1.9246319939258,0.58853856432472,-0.24949735617918,1,0.62156696252276,Perturbativ,0.81666666666667,0.58333333333333,3,0.32549639715559,0.42937910303019,0.45816050838131,0.42313169112966,0.41442736226898,0.2489149971033,0.2950008244428
307,157,40,1,2025-11-03 15:35:00,2025-11-03,affektiv,0.92065667496224,0.92065667496224,0.46419317506251,1,1.9151758503756,0.60212848053046,0.45460464800745,1,0.61046778061845,Perturbativ,0.78,0.45,1,0.24663031605827,0.45646349989973,0.48071652235014,0.41913728922378,0.21985063735872,0.29871566250426,0.43183882128096
308,158,40,1,2025-11-03 15:35:00,2025-11-03,affektiv,0.92065667496224,0.92065667496224,0.46419317506251,1,1.9151758503756,0.0,0.0,0,0.96528860011588,Homöostatisch (resilient),0.78,0.45,1,0.24663031605827,0.45646349989973,0.48071652235014,0.41913728922378,0.21985063735872,0.29871566250426,0.43183882128096
313,156,43,1,2025-11-03 15:35:00,2025-11-03,motivation,0.68171982019042,0.68171982019042,0.22441196499292998,1,1.4747667501953,0.0,0.0,0,0.98625922463554,Homöostatisch (resilient),-0.76666666666667,0.85,3,0.27988558672906,0.27836694545544,0.45730785519749,0.46225602769922,0.4075905429047,0.27948738701015,0.42085810070651
188,162,16,2,2025-11-03 17:10:00,2025-11-03,methodik,1.0060941551909,1.0060941551909,0.5540068745920399,1,1.9987085737324,0.26949124974413,-0.19667599377582,0,0.76539619256457,Koordinativ,0.76428571428571,0.59285714285714,7,0.21497726024398,0.45208728059886,0.36112320520998,0.40309179211067,0.50337211132724,0.24659600358462,0.37724770860008
244,159,20,2,2025-11-03 17:10:00,2025-11-03,methodik,1.0,1.0,0.59214269035256,1,2.0144266371971,0.11762589508106,-0.03309603279376,0,0.8817851743151,Adaptiv,0.7,0.3,1,0.29785150207158,0.38668440619819,0.40785730964744,0.36845805959944,0.4964191701193,0.29785150207158,0.35285013144272
260,160,21,2,2025-11-03 17:10:00,2025-11-03,methodik,0.88421052631579,0.88421052631579,0.43172603026754003,1,1.7366657245293,0.84254505082872,-0.66749817724322,1,0.52544512136268,Kollapsiv,0.8,0.4,1,0.11516321020215,0.45248449604825,0.44617681703364,0.40824272375875,0.5091426135253,0.15801463725411,0.36340681700556
261,161,21,2,2025-11-03 17:10:00,2025-11-03,methodik,0.88421052631579,0.88421052631579,0.43172603026754003,1,1.7366657245293,0.0,0.0,0,0.94285962434752,Homöostatisch (resilient),0.8,0.4,1,0.11516321020215,0.45248449604825,0.44617681703364,0.40824272375875,0.5091426135253,0.15801463725411,0.36340681700556
289,163,23,2,2025-11-03 17:10:00,2025-11-03,affektiv,0.87337440515084,0.87337440515084,0.46852746819765995,1,1.9536026708084,0.2172807075775,0.1869121989217,0,0.81777195135086,Koordinativ,0.75,0.6,1,0.38901372756455,0.355618290316,0.44705835928366,0.40484693695318,0.32272200436655,0.3642644009685,0.34871719982565
24,164,3,3,2025-11-04 15:35:00,2025-11-04,kognition,1.0,1.0,0.5614797141551799,1,2.276443954145,0.5800212875452,-0.4289039546615,1,0.62575690753525,Perturbativ,0.182,0.51,5,0.43928162507137,0.26592063391049,0.37931844446612,0.40105114595571,0.43852028584482,0.37446168080496,0.31475669013295
40,166,5,4,2025-11-04 17:10:00,2025-11-04,motivation,0.96594590385125,0.96594590385125,0.54244519015044,1,2.2012064488496,0.63624296823781,0.23073039731261,0,0.56024413159213,Perturbativ,0.57083333333333,0.57916666666667,12,0.34225471447591,0.41718891142918,0.42350071370081,0.43882567394679,-0.088007061430321,0.38844250649325,0.42221022176003
79,165,8,4,2025-11-04 17:10:00,2025-11-04,regulation,0.64233783705282,0.64233783705282,0.18968107275087998,1,1.1266471755042,0.71672250274787,-0.65779266413667,1,0.57508522133409,Perturbativ,0.7,0.3,1,0.17751786377397,0.35503572754795,0.45265676430194,0.40968828752575,0.33634963662437,0.17751786377397,0.57013220327406
96,167,9,4,2025-11-04 17:10:00,2025-11-04,regulation,0.9173773826466,0.9173773826466,0.5091544264085499,1,2.2024265852699,0.35421775559369,-0.3178408825411,1,0.73611362037831,Transformativ,0.8,0.4,1,0.36516782178471,0.39654732455688,0.40822295623805,0.36499796318849,0.3250003782857,0.36112388134413,0.41653028907551
97,170,9,7,2025-11-06 15:35:00,2025-11-06,affektiv,0.87989335892665,0.87989335892665,0.43079917017116,1,1.8823736221634,0.47747112368176,-0.32005296310649,1,0.66936835488103,Transformativ,0.55833333333333,0.50833333333333,12,0.27565547004943,0.38666523184337,0.46743821104332,0.44909418875549,0.37689802411194,0.28311395718338,0.36347538349111
118,168,10,7,2025-11-06 15:35:00,2025-11-06,affektiv,1.0459752291547,1.0459752291547,0.64954246065662,1,2.6306456377825,0.2079804784099,-0.10092766877939,0,0.82370706587782,Koordinativ,0.38842105263158,0.51315789473684,19,0.30612431124709,0.38412692841453,0.39761160292147,0.39643276849808,0.38097125984522,0.38110362613059,0.39128174858441
119,171,10,7,2025-11-06 15:35:00,2025-11-06,affektiv,1.044588443817,1.044588443817,0.6469309786098298,1,2.6254156326992,0.14655775900574,-0.0052300050833178,0,0.87033387881343,Adaptiv,0.37555555555556,0.53611111111111,18,0.34647479393011,0.3829844352556,0.39787545652158,0.39765746520717,0.38230463783907,0.38227520937948,0.35291731100164
168,169,15,7,2025-11-06 15:35:00,2025-11-06,sozial,0.72514165459768,0.72514165459768,0.30327591835558,1,1.5691531559271,0.77662733766736,0.4692843942837,1,0.55598719032974,Perturbativ,0.8,0.45,4,0.14915214117774,0.46212293006358,0.36509106550684,0.41898372290083,0.38237185283748,0.36218538842802,0.4218657362421
169,172,15,7,2025-11-06 15:35:00,2025-11-06,methodik,0.89473684210526,0.89473684210526,0.4364713197607701,1,1.5636152116145,1.0513426761714,-0.0055379443126025,1,0.44466705799309,Kollapsiv,0.3,0.44,5,-0.25853887573336,0.42411834407008,0.45826552234449,0.44707049358108,0.57222316263423,-0.023410732657021,0.12415535920587
189,175,16,8,2025-11-06 17:10:00,2025-11-06,affektiv,1.0920432877611,1.0920432877611,0.68338301920513,1,2.6354655523628,0.78222047271799,0.63675697863037,1,0.55808545852282,Perturbativ,0.77333333333333,0.54666666666667,15,0.30680831328615,0.3858448889268,0.4143644702044,0.40866026855597,0.38080413661407,0.33559000396455,0.40082266570314
206,177,17,8,2025-11-06 17:10:00,2025-11-06,motivation,0.84195625110146,0.84195625110146,0.35399076328705,1,1.6584624944275,0.41020340977777,-0.02173960323213,1,0.68561492058167,Transformativ,0.846,0.6,5,0.13648854393907,0.37426941378839,0.48796548781441,0.50767277127026,0.41010637008048,0.1810428263911,0.38011522241881
