teilnehmer_feedback_id,teilnehmer_ue_id,teilnehmer_id,gruppe_id,erfasst_am,teilnehmer_datum,mitarbeit,absprachen,selbststaendigkeit,konzentration,fleiss,lernfortschritt,beherrscht_thema,transferdenken,basiswissen,vorbereitet,themenauswahl,materialien,methodenvielfalt,individualisierung,aufforderung,zielgruppen,emotions,bemerkungen,id_mtr_rueckkopplung_datenmaske,datum,satzanzahl,mean_kognition,mean_sozial,mean_affektiv,mean_motivation,mean_methodik,mean_performanz,mean_regulation,var_kognition,var_sozial,var_affektiv,var_motivation,var_methodik,var_performanz,var_regulation,d_semantisch_mean,d_semantisch_std,semantische_breite,dominanz_breite,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,token_anzahl,funktionsklassen_anzahl_gesamt,tn_belastung_mean,tn_belastung_std,tn_state_norm,teilnehmer_drift,emotion_count,emotion_valenz_mean,emotion_valenz_std,emotion_aktivierung_mean,emotion_ambivalenz,lehrkraft_varianz_mean,lehrkraft_varianz_max,semantische_instabilitaet,uebergangsindex,uebergangsphase_flag
236,74,8,4,2025-11-25 17:10:00,2025-11-25,0.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,22,,1293,2025-11-25,4,0.4685167976999625,0.18408089889175874,0.235920356215375,0.38951045751705504,0.40082896653952,0.46652538234933,0.37401446321842,0.0014336935415715563,0.008434547850370172,0.005947419638775054,0.00085388807171183,0.0003795738221715106,0.0032623420046319243,0.0007164182677505385,4.0857260780566245,0.342029412497356,0.14500994171774081,2.0,0.40277005670269,0.30967319722038,0.34580862836055,0.39285764357892,0.39686041125137,0.39832572420295,0.38960650079114,kognition,0.40277005670269,1.0,6.129800559192,40,7,2.6875,1.0144785195688801,7.810249675906654,4.358898943540674,1.0,-0.7,0.0,0.1,0.0,0.0030039833138546554,0.008434547850370172,0.8290131180716989,-0.4342589724579021,False
262,80,8,4,2025-12-02 17:10:00,2025-12-02,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,"3,23,8,2",,1290,2025-12-02,4,0.45376054367824503,0.15579061970249752,0.2466693193531275,0.38102392218814,0.375229097964145,0.4641548558088975,0.36535563611280497,0.022987825529434472,0.017904747896767822,0.017592249748327602,0.005138458967064043,0.007744851612038072,0.0016127763005666428,0.0010973956675234548,3.5416826947075997,0.762301461823801,0.2721733008980163,3.0,0.43065323117997,0.19715517971012,0.30370097131527,0.4018470155735,0.42131706074728,0.42214673305782,0.40771675048425,kognition,0.43065323117997,1.0,5.8018776413368,38,7,2.0,0.6324555320336759,4.69041575982343,5.385164807134504,4.0,0.7974999999999999,0.08257572282456875,0.47500000000000003,0.0,0.010582615103103156,0.022987825529434472,1.3448249209072725,0.175369245260186,False
272,83,8,7,2025-12-04 15:35:00,2025-12-04,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,"28,22,16",,1289,2025-12-04,4,0.5362749490591899,0.17301912062763025,0.14427266917790227,0.35758844956735997,0.45382121067887005,0.41430576037553,0.34587026916236496,0.0019508980698937511,0.024223680292380197,0.004760764821673038,0.0013624351915369572,0.0007550991276077475,0.002175443655887251,0.0013264803629943604,3.71003009379455,0.39589338096229,0.19119310008986543,1.0,0.42218491807408,0.26085610016043,0.27086367681704,0.40307933367941,0.41754113724142,0.42306326599153,0.40564442647803,performanz,0.42306326599153,1.0,5.9167095477889,40,7,1.875,0.7187952884282609,4.47213595499958,4.69041575982343,3.0,-0.3333333333333333,0.6649979114420002,0.4333333333333333,0.3333333333333333,0.005222114503139043,0.024223680292380197,0.5290288270173852,0.14668216930718364,False
290,88,8,4,2025-12-09 17:10:00,2025-12-09,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,"27,14",,1288,2025-12-09,4,0.487507039374525,0.09174675040438177,0.14722820381464397,0.344436555400215,0.40633114164622003,0.4577359241308775,0.45450051067764746,0.001484995848196139,0.006749812409970881,0.006619504666503541,0.0031808878368484094,0.0018908003584790344,0.006111124684245623,0.006365916338175774,3.5303522639883504,0.5597667191377308,0.1800084501972599,4.0,0.4309227031593,0.12969694604117,0.2771462949312,0.41806075418495,0.42146930213365,0.42964652669605,0.4285597909608,kognition,0.4309227031593,1.0,5.7834503332979,40,7,2.3125,0.6020797289396148,5.744562646538029,3.605551275463989,2.0,0.575,0.175,0.5,0.0,0.004629006020345628,0.006749812409970881,1.5799250564449967,-0.3162303133985077,False
6,3,9,4,2025-09-09 17:10:00,2025-09-09,1.0,2.0,1.0,1.0,5.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,22,,554,2025-09-09,3,0.5274029274961733,0.030159143586100667,0.17671557709968666,0.32500290276989,0.43822045992579334,0.51375118313079,0.3492071850012834,0.0026077532916671023,0.0002519941346018386,0.0001783636058950068,0.0013525125886837141,0.00091823837466651,0.0002163175592736439,0.0006271198520702567,3.4355471096301335,0.3820104925721813,0.07843659481937033,2.0,0.4417765415297,0.0,0.31438030228802,0.3840519646779,0.44603023197455,0.45366882445351,0.39209770378697,performanz,0.45366882445351,1.0,5.5219744058123,33,6,2.0625,1.181453906563152,6.244997998398398,,1.0,-0.7,0.0,0.1,0.0,0.0008788999152654389,0.0026077532916671023,0.8201490291305172,-0.7763284732090883,False
18,6,9,7,2025-09-11 15:35:00,2025-09-11,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,"5,22,27,1,6,10,23,18,4,9,14,13,7,16,26",,553,2025-09-11,5,0.451909240559888,0.1591093326358814,0.16012293651962423,0.40819516814037804,0.34504507467934,0.492529391097836,0.41833617645738597,0.001502046182688233,0.015384004846222335,0.0066713997030360545,0.006186041966033381,0.0016113060928556033,0.006822664031117835,0.0033689417868157613,3.0537503740514795,0.5139033003359962,0.20382935168608374,3.0,0.420559588558,0.25730898306118,0.24134250470237,0.41960804870743,0.40192441991309,0.43193641761969,0.41771864252709,performanz,0.43193641761969,1.0,5.8341399234276,42,7,1.8125,0.5439056290693574,3.872983346207417,4.69041575982343,15.0,0.48066666666666663,0.6063933450235819,0.5633333333333332,0.2,0.005935200658395601,0.015384004846222335,1.2392442173406932,0.07437781052996573,False
41,14,9,7,2025-09-18 15:35:00,2025-09-18,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,"5,28,22,27,1,6,18,4,14,13",,551,2025-09-18,4,0.57340081901219,0.20114037200811175,0.230605190810195,0.348902906064325,0.41705168694628747,0.4213305010461575,0.2552479046864875,0.0016405663560853695,0.009646434280341,0.01091320385432237,0.0019295393732118146,0.0033207160043976108,0.0029179711063607584,0.008864704897235,3.402938714081425,0.3284406408420945,0.19807356176924248,1.0,0.41995091317268,0.25056744413934,0.31939904944019,0.39759536321391,0.41450716949945,0.42353462032337,0.38672754704814,performanz,0.42353462032337,1.0,5.8875230715492,38,7,1.4375,0.51234753829798,2.6457513110645907,3.4641016151377544,10.0,0.483,0.5620507094560062,0.45499999999999996,0.2,0.005604733695993417,0.01091320385432237,0.5088380675371124,-0.2099970485881852,False
68,23,9,7,2025-09-25 15:35:00,2025-09-25,3.0,1.0,2.0,5.0,2.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,"17,5,3,28,22,15,23,18,19,8,16,26,25,12,24,11,20",,549,2025-09-25,2,0.48638546275777,0.23905687899578,0.1128433897243125,0.365983760689305,0.416430705657565,0.431856982291515,0.421159631266605,0.00021797450552036383,0.015647440119145282,0.0042778316182786255,0.0005831030910576751,0.0011170902251400273,8.594713451739337e-06,0.00045617329336835943,4.33252055006895,0.08908413799175019,0.14935932366599036,1.0,0.42930489416242,0.26080318614491,0.21471155957381,0.39852843289668,0.42698599897979,0.42213575451455,0.42688868794763,kognition,0.42930489416242,1.0,5.7973533327351,29,7,1.6875,1.3022416570411703,5.744562646538029,5.656854249492381,17.0,-0.009411764705882328,0.7453027066685549,0.5235294117647059,0.47058823529411764,0.003186886795137439,0.015647440119145282,0.4128144872192469,0.15994563812000462,False
86,29,9,4,2025-09-30 17:10:00,2025-09-30,4.0,2.0,3.0,6.0,2.0,2.0,5.0,1.0,2.0,3.0,1.0,5.0,2.0,2.0,6.0,2.0,"17,22,1,15,19,13,16,25,24,20",,547,2025-09-30,2,0.43789616134822,0.0413126224443485,0.161415889910825,0.373693306664355,0.43797454330815,0.527688020814045,0.39337379956129004,0.008710727598411424,0.0003627602206446814,8.754853997463691e-06,0.003677494848993716,0.0009208473020080922,0.0011555289399401089,0.0009769875558145813,3.40362316829085,0.5718372255059502,0.12575015435302683,2.0,0.50136435140118,0.0,0.15507058843452,0.36660915547958,0.45913523274395,0.47264870911442,0.39494182351248,kognition,0.50136435140118,1.0,5.5267836071981,14,6,3.0,1.6733200530681511,10.295630140987,8.774964387392123,10.0,-0.40199999999999997,0.661691771144239,0.59,0.2,0.0022590144742585814,0.008710727598411424,0.8991957932863257,0.4817025971765971,True
97,32,9,7,2025-10-02 15:35:00,2025-10-02,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,"5,28,22,15,6,10,23,4,9,21,19,8,14,13,7,16,26,25,12,24",,546,2025-10-02,5,0.551663245119598,0.0822391971862262,0.16822387956385,0.301096519925078,0.44317393906332797,0.43321939938274595,0.367676514627172,0.011594595699001228,0.00642201851778325,0.004834375368868184,0.014207175945611019,0.0038310089038311192,0.00293916900123817,0.0068425698022882495,3.0926339246984402,0.7465960144129499,0.22510200629630384,2.0,0.42387402701826,0.1613794805635,0.30143276532769,0.40845167899701,0.42271469559162,0.42341968153346,0.4226317517264,kognition,0.42387402701826,1.0,5.8000495752583,33,7,1.6875,0.47871355387816905,3.3166247903554,8.306623862918075,20.0,0.26000000000000006,0.7280659310804207,0.55,0.35,0.007238701891231603,0.014207175945611019,0.9905660069030846,0.8908274590370275,True
139,46,9,4,2025-10-28 17:10:00,2025-10-28,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,"17,5,22,27,1,15,6,8,14,16,25,24,2,20",,545,2025-10-28,3,0.16775194154117667,0.14089409801331518,-0.07678073801816666,0.18479820819277334,0.1690114774113133,0.06746034069016997,0.32850027801798565,0.08476902420808143,0.01642349728506715,0.013362468107909678,0.11040697246536435,0.047116969679153194,0.4565582665634674,0.042289823861978305,2.877395346750133,0.5442720385122358,0.8780244997555714,1.0,0.38075207974513,0.24723658335294,0.11330709353861,0.42379126620982,0.34074619310465,0.55211593342318,0.42487742834192,performanz,0.55211593342318,1.0,5.5714962362412,29,7,2.3125,0.47871355387816905,5.5677643628300215,3.4641016151377544,14.0,0.012142857142857146,0.7513243409514445,0.55,0.5,0.11013243173871735,0.4565582665634674,0.8074321794226025,1.8108524354320845,True
149,49,9,7,2025-10-30 15:35:00,2025-10-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,"5,3,28,1,6,10,23,4,8,14,13,7,16,26,25,12,2",,544,2025-10-30,5,0.291373436076606,0.1385479410694884,0.12290628614508899,0.275870415411832,0.271124399645136,0.21664428813152597,0.3102836002853814,0.07968310394730596,0.010673891078824344,0.03905094973164617,0.08497646727453574,0.04880807409170933,0.30355367687705725,0.021223770860286924,3.3402770204636196,0.9263388825968919,0.7667919756109643,4.0,0.41450240812885,0.15775858425599,0.23603703957903,0.41825853196668,0.4056327639105,0.50597948959492,0.38998720930944,performanz,0.50597948959492,1.0,6.4669111519871,43,7,1.3125,0.47871355387816905,2.23606797749979,4.898979485566356,17.0,0.6158823529411764,0.5084122785522581,0.5705882352941177,0.11764705882352941,0.08399570483733797,0.30355367687705725,1.8977102860692856,1.4423368013332145,True
167,54,9,4,2025-11-04 17:10:00,2025-11-04,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,5,,543,2025-11-04,4,0.5094142279286049,0.15161762059678374,0.20830608507363202,0.3698560144600625,0.4347670031805175,0.403526801236665,0.37650367484126745,0.003668037290999491,0.009620426600535168,0.02184488140372151,0.0010284105837128955,0.0006655484772770002,0.0016697430210151996,0.005210574184589246,3.7517018152494748,0.5725887446590494,0.20906367824624753,2.0,0.4344640737119,0.18524000913361,0.26904733383803,0.4109296996585,0.42692371189566,0.41969543093579,0.42102955541572,kognition,0.4344640737119,1.0,5.8399085906494,37,7,1.5,0.6324555320336759,3.1622776601683795,2.6457513110645907,1.0,0.8,0.0,0.4,0.0,0.006243945937407216,0.02184488140372151,0.9272174743017656,-0.37626350930426217,False
170,55,9,7,2025-11-06 15:35:00,2025-11-06,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,"5,3,28,22,1,10,23,4,21,8,13,7",,542,2025-11-06,3,0.38375155513590004,0.14045998838072332,0.25423722427368667,0.41121476021489994,0.32759391985405334,0.5201783329735367,0.38318631607790327,0.018765737107149655,0.023531525495516053,0.015506106499598169,0.004049304823830598,0.008104510042297603,0.004430791054654039,0.00014132388085281736,2.9333221912013,0.7803405996080359,0.27300054744248947,3.0,0.46975815952012,0.11174011399491,0.22762572627974,0.3985697400701,0.43142573755733,0.45922971551002,0.39893161385537,kognition,0.46975815952012,1.0,5.5891419492944,20,7,1.875,0.7187952884282609,4.47213595499958,4.47213595499958,12.0,0.5583333333333333,0.5910278241241176,0.5083333333333333,0.16666666666666666,0.010647042700556992,0.023531525495516053,1.3511137156835085,0.30364452077720994,True
195,62,9,4,2025-11-11 17:10:00,2025-11-11,3.0,3.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,4.0,"14,13,7,26",,1414,2025-11-11,5,0.444201562310716,0.1441841687788642,0.196435156907164,0.390213165940292,0.383836159758728,0.45645910004111795,0.4648414986381,0.001422438631422921,0.003924122628127903,0.006020345514196779,0.001070553670272174,0.0012144857037757284,0.003632076906799836,0.0019908776308391403,3.96724479355032,0.6204899958220996,0.13883407609601642,3.0,0.40946752019245,0.24945967836084,0.32056200792697,0.40802388521336,0.40602021436037,0.41097095940945,0.40879072966444,performanz,0.41097095940945,1.0,6.0198348193749,45,7,2.4375,1.0307764064044151,7.0,4.795831523312719,4.0,0.7699999999999999,0.08336666000266534,0.5875,0.0,0.0027535572407763544,0.006020345514196779,1.2531080239727055,-0.19088678449201538,False
207,65,9,7,2025-11-13 15:35:00,2025-11-13,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,"5,3,28,22,27,1,15,6,10,23,18,4,9,21,19,8,14,13,7,16,26,25,12,24,2,11,20",,1413,2025-11-13,4,0.45719956172854254,0.14978199765466851,0.200068743435395,0.391098397948875,0.3687616556030175,0.49841030417511,0.362317445371745,0.01606304393883143,0.014977138130670442,0.004971211064098856,0.011351165814352764,0.011749441883885279,0.0002352831994748132,0.0005233482425099925,3.5749540023507995,0.7992595861632551,0.244684761016749,3.0,0.42870902893163,0.21628376036999,0.27654033045146,0.41079357262826,0.41855433151211,0.42521866873819,0.41012432529379,kognition,0.42870902893163,1.0,5.9119584716914,40,7,2.0,0.816496580927726,5.0990195135927845,5.5677643628300215,27.0,0.2888888888888889,0.6998694763672847,0.5240740740740741,0.3333333333333333,0.008552947467689082,0.01606304393883143,1.3479814490600013,0.6193451644984524,True
239,74,9,4,2025-11-25 17:10:00,2025-11-25,6.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,"5,3,22,27,15,10",,1410,2025-11-25,3,0.48993083459257997,0.11985983137790766,0.18601762635472865,0.3515935596028033,0.42221507166775335,0.45768933383263,0.40091643877953004,0.014663466581028945,0.002897605673009312,0.005980982812144952,0.009478155869050877,0.0008592282987361523,0.0016234275363042712,0.0033931525735231612,3.5809950348608335,0.5309664228366627,0.19722073761092587,2.0,0.44813285770737,0.11608277037735,0.24989669126444,0.41087871964583,0.4366000117365,0.42598645825694,0.42701820601167,kognition,0.44813285770737,1.0,5.7594084575098,35,7,2.5625,1.2093386622447824,7.810249675906654,6.4031242374328485,6.0,0.24166666666666672,0.7396940058039014,0.4916666666666667,0.3333333333333333,0.005556574191971095,0.014663466581028945,0.9093957201491962,0.4513761934765686,True
250,77,9,7,2025-11-27 15:35:00,2025-11-27,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,"5,3,28,27,1,6,10,23,18",,1409,2025-11-27,5,0.53414984697906,0.21597051452067237,0.239321601623328,0.35512341193124597,0.421377010728434,0.385853006191948,0.23866991348996983,0.011443298716152012,0.025784644027010067,0.022394343956315003,0.008366529558146601,0.016294602656931556,0.0016498776123387876,0.015307667402392497,2.82091480918746,0.7728156989450227,0.31818385240185665,3.0,0.43722847872813,0.26301625616535,0.29532485276811,0.38784875491359,0.42787477170739,0.42297573582662,0.37419451897196,kognition,0.43722847872813,1.0,5.797689841183,36,7,1.6875,0.6020797289396148,3.605551275463989,6.0,9.0,0.6222222222222222,0.4270513312310042,0.5055555555555555,0.1111111111111111,0.01446299484704093,0.025784644027010067,1.3636665171156264,0.4768287475634663,True
261,80,9,4,2025-12-02 17:10:00,2025-12-02,1.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,"17,5,28,22,27,1,15,6,23,4,21",,1408,2025-12-02,4,0.424104123203415,0.1759615344637985,0.214626296104295,0.416517025126185,0.32515048314223427,0.448827472842055,0.40096411599087245,0.03143829351052932,0.013760034779220371,0.006880607383496945,0.020610090559263036,0.02135649985079802,0.00040501910875350783,0.007223938981581411,3.31752969204525,1.047818848431968,0.3188643664219046,4.0,0.4242201744442,0.20813865776626,0.31283263793185,0.40614309683092,0.41373837111883,0.41994569470089,0.40787479412268,kognition,0.4242201744442,1.0,5.8921041575589,38,7,2.0,0.8944271909999159,5.291502622129181,4.58257569495584,11.0,0.1681818181818182,0.7640421000039934,0.5136363636363636,0.36363636363636365,0.014524926310520372,0.03143829351052932,1.788894404951291,0.8451323075641264,True
271,83,9,7,2025-12-04 15:35:00,2025-12-04,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,"5,3,27,15,6",,1407,2025-12-04,4,0.3838527349432125,0.2420806703966825,0.2850758115903425,0.43925325336237997,0.33634040830902756,0.4855816176705875,0.37119300882531503,0.01263609316971097,0.0026612427321175366,0.009115305909141624,0.0018019570195320705,0.005077276176731363,0.0010550531860141201,0.0007909455720324461,3.6104310713133754,0.8061636492934188,0.18203811074959036,2.0,0.40654478133336,0.31620251949263,0.31108124342082,0.39852837794232,0.39995312473473,0.40586759584565,0.39299694226152,kognition,0.40654478133336,1.0,6.0689882871419,41,7,1.625,0.806225774829855,4.0,5.656854249492381,5.0,0.42400000000000004,0.6621963455048661,0.51,0.2,0.00473398196646859,0.01263609316971097,0.9960672533476697,0.36592630593976344,True
291,88,9,4,2025-12-09 17:10:00,2025-12-09,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,"5,28,27,1,6,23,18",,1406,2025-12-09,5,0.516007899260974,0.10877913510453138,0.21686627838713196,0.346864738099016,0.408509773375832,0.47781345874094205,0.309196535011296,0.013391814292942616,0.008866706741971766,0.01217991251360628,0.002967407002478589,0.0026036397716191198,0.009880981462904611,0.013871850039887817,3.3575729421441,0.45392722892217985,0.25251200332936813,2.0,0.41212781006831,0.16722081945223,0.34378243711073,0.41764440653152,0.40582657264236,0.42143431543978,0.4089855162992,performanz,0.42143431543978,1.0,5.8659446654828,48,7,2.1875,0.8341662504161466,5.744562646538029,5.0,7.0,0.5428571428571428,0.4538947104376358,0.46428571428571436,0.14285714285714285,0.009108901689344402,0.013871850039887817,0.902146410750516,0.06535000619068938,False
310,91,9,7,2025-12-11 15:35:00,2025-12-11,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,"5,3,6,18",,1405,2025-12-11,4,0.48166115656534503,0.127246320157066,0.1134796442199825,0.38636604528071,0.41020007561342753,0.4842703917335425,0.40996996143403,0.0026590920661956462,0.0070757856573096245,0.0011830592184143228,0.0026999866506838004,0.0008203047943991242,0.002602931783041443,0.0017512001456860614,4.284138938899501,0.8368309668713494,0.13708523011517332,3.0,0.43156697643599,0.22877177614021,0.14891997477553,0.42727701516012,0.43122935543181,0.43205244086841,0.4289977290771,performanz,0.43205244086841,1.0,5.7265083483035,41,7,1.8125,0.6551081335677849,4.123105625617661,4.47213595499958,4.0,0.5175000000000001,0.5889980899799252,0.39999999999999997,0.25,0.002684622902247146,0.0070757856573096245,1.3246387323288409,0.2550392233014886,True
20,6,10,7,2025-09-11 15:35:00,2025-09-11,1.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,"28,1,6,23,8,13,16,25,2",,664,2025-09-11,5,0.332209784963376,0.1308849482257442,0.0814182060995502,0.244378499463178,0.314120718536926,0.212609153147106,0.3151697128515834,0.08215209470813811,0.009020109179840575,0.02938082890648793,0.07076424051805723,0.04933595006466985,0.30324923269470083,0.019040518074609932,3.18469568995076,0.6714613716618812,0.7502952579794867,2.0,0.43099025209379,0.19052580510746,0.21055607588413,0.41058094106643,0.41240800320046,0.49443036785328,0.38793254240826,performanz,0.49443036785328,1.0,5.9831527072292,36,7,1.6875,0.9464847243000456,4.58257569495584,,9.0,0.4444444444444444,0.6484187794783915,0.5611111111111111,0.2222222222222222,0.08042042487807208,0.30324923269470083,1.1405855432137892,1.4492393731983941,True
22,7,10,8,2025-09-11 17:10:00,2025-09-11,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,28,,664,2025-09-11,5,0.332209784963376,0.1308849482257442,0.0814182060995502,0.244378499463178,0.314120718536926,0.212609153147106,0.3151697128515834,0.08215209470813811,0.009020109179840575,0.02938082890648793,0.07076424051805723,0.04933595006466985,0.30324923269470083,0.019040518074609932,3.18469568995076,0.6714613716618812,0.7502952579794867,2.0,0.43099025209379,0.19052580510746,0.21055607588413,0.41058094106643,0.41240800320046,0.49443036785328,0.38793254240826,performanz,0.49443036785328,1.0,5.9831527072292,36,7,2.25,0.7745966692414834,5.830951894845301,5.196152422706632,1.0,0.6,0.0,0.35,0.0,0.08042042487807208,0.30324923269470083,1.1405855432137892,1.0944655399357437,True
37,12,10,5,2025-09-17 15:35:00,2025-09-17,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,"28,22,6,23,18,9,8,14,26,25,12,24,2,11,20",,663,2025-09-17,4,0.5463409379918925,0.16516865863333124,0.20125857871026476,0.3359718640701475,0.4440509121677025,0.41267089569447246,0.326900504781395,0.002029440590300088,0.01799609410572916,0.015139001494214502,0.0042508638038463616,0.001908809253373643,0.002207457716013436,0.0029691670075002352,3.758988700038425,0.7140696126274463,0.2156405202437089,1.0,0.4343228902273,0.20984523470514,0.28908681442931,0.39482064005968,0.43091598459551,0.42714733153466,0.39965889920385,kognition,0.4343228902273,1.0,5.8546621944983,37,7,1.4375,0.7274384280931732,3.3166247903554,5.196152422706632,15.0,0.3113333333333334,0.6283190979819799,0.49,0.3333333333333333,0.006642976281568204,0.01799609410572916,0.6432367109570517,0.47068906506803454,True
43,14,10,7,2025-09-18 15:35:00,2025-09-18,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,"22,27,1,6,10,23,18,8,14,13,26,25,24,2",,662,2025-09-18,5,0.512127012074882,0.0792794417363826,0.15291107926544698,0.36553490623856594,0.43900415772192,0.458043373721276,0.38666655958392404,0.0027928342441873506,0.003984307227526485,0.005993531120965084,0.001975046281502539,0.0008438711241220394,0.001317203494616182,0.005492264388703897,4.31709168933226,0.31928940418763574,0.1496631480412716,2.0,0.42829925418172,0.11323890311166,0.25713198964135,0.4283432821955,0.42874131380082,0.42856726603078,0.4320293832703,regulation,0.4320293832703,1.0,5.7661516320947,47,7,1.3125,0.6020797289396148,2.6457513110645907,2.449489742783178,14.0,0.3807142857142858,0.6108830176265254,0.5357142857142857,0.2857142857142857,0.0031998654116605113,0.005993531120965084,0.8229841840763025,-0.28900297100272176,False
61,21,10,5,2025-09-24 15:35:00,2025-09-24,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"28,22,27,1,6,10,23,18,4,8,14,13,26,25,12,24,2,20",,661,2025-09-24,4,0.5498718857507601,0.0479900310250665,0.2098790057466775,0.294055341185625,0.42848368326433,0.503071967563775,0.32951791808468756,0.0044388028490378335,0.0012202828288861234,0.003343679986591968,0.0018208602947209385,0.0029331848049924765,0.004080346650866137,0.0017152807832922798,3.395407432660075,0.3651411752402059,0.13983003324889742,2.0,0.43187694210552,0.045931368541293,0.34704158229303,0.40183622868501,0.43071804630455,0.43116650374923,0.3975378426995,kognition,0.43187694210552,1.0,5.7537392419863,47,7,1.0625,0.25,1.0,2.8284271247461903,18.0,0.38888888888888895,0.6076538569585016,0.5333333333333334,0.2777777777777778,0.002793205456912537,0.0044388028490378335,0.8349904028297012,-0.23563237648184582,False
70,23,10,7,2025-09-25 15:35:00,2025-09-25,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,"28,22,27,1,23,18,14,13,25,2,20",,660,2025-09-25,4,0.47937162528668253,0.07571758889623599,0.17275785245167674,0.409655738295125,0.3900436684527625,0.47146152327010504,0.40824457273591996,0.0040748930927181235,0.006265660476910611,0.004538423029882621,0.0049349501337507,0.002284167424422625,0.00168605490166424,0.001943576924040603,3.9047615421746746,0.49960261394293776,0.16039864707468554,3.0,0.42386486579459,0.14143188939675,0.3073977393959,0.41772681086931,0.42227883219351,0.42521790021893,0.41498607917362,performanz,0.42521790021893,1.0,5.8534003028605,44,7,1.25,0.5773502691896257,2.449489742783178,2.6457513110645907,11.0,0.2345454545454545,0.6448588800711451,0.45454545454545453,0.36363636363636365,0.003675389426198504,0.006265660476910611,1.2200004203392079,-0.01876272353154156,False
